Signature;Title_Name;Date of origin;Language;Number of Scans;URL_Dataset;URL_Image;Sender;Recipient
SLA-RMR-Ms_B_8/08;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19201221;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1002419;"https://www.helveticarchives.ch/bild.aspx?VEID=1002419&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002419&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002419&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002419&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/09;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19201223;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1002420;"https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002420&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/10;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210126;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1002421;"https://www.helveticarchives.ch/bild.aspx?VEID=1002421&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002421&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002421&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002421&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002421&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/12;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210209;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1002423;"https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1002423&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/13;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210214;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1002424;"https://www.helveticarchives.ch/bild.aspx?VEID=1002424&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002424&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002424&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002424&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002424&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/14;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210217;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1002425;"https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1002425&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/15;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210222;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1002426;"https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002426&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/16;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210308;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1002427;"https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1002427&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/17;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210311;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1002428;"https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002428&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/18;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19210323;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1002883;"https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002883&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/19;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19211123;Deutsch;19;https://www.helveticarchives.ch/detail.aspx?ID=1002884;"https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=11;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=12;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=13;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=15;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=16;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=17;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=18;https://www.helveticarchives.ch/bild.aspx?VEID=1002884&DEID=10&SQNZNR=19";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/20;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19211219;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1002885;"https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002885&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/21;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19211226;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1002886;"https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002886&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/23;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19220405;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1002949;"https://www.helveticarchives.ch/bild.aspx?VEID=1002949&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002949&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002949&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002949&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002949&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/24;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19221211;Französisch;7;https://www.helveticarchives.ch/detail.aspx?ID=1002952;"https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002952&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/25;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19230108;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1002954;"https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002954&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/26;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19230325;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1002955;"https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1002955&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/27;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19240127;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1002959;"https://www.helveticarchives.ch/bild.aspx?VEID=1002959&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002959&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002959&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002959&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002959&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_8/28;"Rilke, Rainer Maria an Dobržensky, Mary (Gräfin); Korrespondenz";exakt: 19260605;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1002960;"https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1002960&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Dobržensky, Mary (Gräfin)
SLA-RMR-Ms_B_45/a;"Rilke, Rainer Maria an Ebell, Carl Moritz (Buchhandlung, Zürich); Korrespondenz";exakt: 19231116;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1010817;"https://www.helveticarchives.ch/bild.aspx?VEID=1010817&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010817&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010817&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Ebell, Carl Moritz (Buchhandlung, Zürich)
SLA-RMR-Ms_B_45/b;"Rilke, Rainer Maria an Ebell, Carl Moritz (Buchhandlung, Zürich); Korrespondenz";exakt: 19231216;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1010818;"https://www.helveticarchives.ch/bild.aspx?VEID=1010818&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010818&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Ebell, Carl Moritz (Buchhandlung, Zürich)
SLA-RMR-Ms_B_45/c;"Rilke, Rainer Maria an Ebell, Carl Moritz (Buchhandlung, Zürich); Korrespondenz";exakt: 19231219;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1010819;"https://www.helveticarchives.ch/bild.aspx?VEID=1010819&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010819&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Ebell, Carl Moritz (Buchhandlung, Zürich)
SLA-RMR-Ms_B_47/1a;"Rilke, Rainer Maria an Ermatinger, Emil (Prof. Dr., Zürich); Korrespondenz";exakt: 19191103;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010822;"https://www.helveticarchives.ch/bild.aspx?VEID=1010822&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010822&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010822&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010822&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Ermatinger, Emil (Prof. Dr., Zürich)
SLA-RMR-Ms_B_47/1b;"Rilke, Rainer Maria an Ermatinger, Emil (Prof. Dr., Zürich); Korrespondenz";exakt: 19191029;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1010823;"https://www.helveticarchives.ch/bild.aspx?VEID=1010823&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1010823&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1010823&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1010823&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Ermatinger, Emil (Prof. Dr., Zürich)
SLA-RMR-Ms_B_47/2;"Rilke, Rainer Maria an Falsch-Ebner, Mirjam; Korrespondenz";exakt: 19230301;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=213128;"https://www.helveticarchives.ch/bild.aspx?VEID=213128&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=213128&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=213128&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=213128&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=213128&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Falsch-Ebner, Mirjam
SLA-RMR-Ms_B_53/01;"Rilke, Rainer Maria an Forrer, Anita (St. Gallen); Korrespondenz";exakt: 19200113;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1011779;"https://www.helveticarchives.ch/bild.aspx?VEID=1011779&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011779&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Forrer, Anita (St. Gallen)
SLA-RMR-Ms_B_53/03;"Rilke, Rainer Maria an Forrer, Anita (St. Gallen); Korrespondenz";exakt: 19200119;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1011785;"https://www.helveticarchives.ch/bild.aspx?VEID=1011785&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011785&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011785&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011785&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Forrer, Anita (St. Gallen)
SLA-RMR-Ms_B_53/04;"Rilke, Rainer Maria an Forrer, Anita (St. Gallen); Korrespondenz";exakt: 19200128;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1011792;"https://www.helveticarchives.ch/bild.aspx?VEID=1011792&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011792&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011792&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011792&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Forrer, Anita (St. Gallen)
SLA-RMR-Ms_B_53/05;"Rilke, Rainer Maria an Forrer, Anita (St. Gallen); Korrespondenz";exakt: 19200202;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1011796;"https://www.helveticarchives.ch/bild.aspx?VEID=1011796&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011796&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011796&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011796&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1011796&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Forrer, Anita (St. Gallen)
SLA-RMR-Ms_B_53/06;"Rilke, Rainer Maria an Forrer, Anita (St. Gallen); Korrespondenz";exakt: 19201105;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1011798;"https://www.helveticarchives.ch/bild.aspx?VEID=1011798&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1011798&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1011798&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1011798&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Forrer, Anita (St. Gallen)
